tweet_id,label,tweet_text,,,
1.3605948630504E+018,3,"AIIMS: #Covaxin effective for 9-12 months, no serious side-effects so far??

https://t.co/TARAeixeqG

$OCGN
#vaccine",,,
1.36703069212785E+018,2,"PLAYING #GOD: Head of #MODERNA Says That They are #Hacking the #Software of #Life and Rewriting #GeneticCode: #Transhumanism 101
#SCIENCE #HEALTH #CLIMATE #NATURE https://t.co/okGE8qNGIJ",,,
1.37785889581375E+018,3,Got Vaccinated. Waiting to know how to feel ?. So far so good. #covaxin #getvaccinatedindia https://t.co/nBoNuKzLmW,,,
1.38325866620004E+018,3,"One shot down, one to go! #COVID19Vaccination 
#Moderna",,,
1.3733829015811E+018,2,"#Pakistan ??

Prime Minister Imran Khan @ImranKhanPTI  tested positive for #COVID19, two days after he received his 1st dose of the 2-dose #Sinopharm vaccine. Officials say Khan was likely already infected with COVID-19 before he received the vaccine. https://t.co/OYVcq4xkcD",,,
1.38475814005547E+018,2,@NicolasBideau @Suisse @EtatdeVaud @reb_ruiz Got mine yesterday!  #Beaulieu #Lausanne #Moderna #JustGetTheJab,,,
1.37394178633959E+018,3,I had the #OxfordAstraZeneca vaccine on Friday and I am suffering from no side affects. It is really important for people to have the vaccine when they are invited to have it if we want to get back to normal. #COVID?19,,,
1.35056184111471E+018,2,@HospChiefPharm this why registered hcp such and nurses and pharmacist need to be involved with the planning and supervision of the national protocol #AstraZeneca #PfizerBioNTech,,,
1.37362154535302E+018,3,"1st Vaccine done Friday, my arm is still sore AF.  Yesterday I was so lethargic, had a headache, nothin some good old Mother Earth couldn�t cure ?????????? #Moderna",,,
1.37562950056256E+018,2,"#COVID19India | Both #Covishield &amp; #Covaxin are safe &amp; immunogenic, no significant adverse event following immunization has been reported till date: Health Minister 
@drharshvardhan https://t.co/8fm1JZaiCe",,,
1.37708865010246E+018,2,@c400_t @iamshinerk The cause of death is as yet unknown ! #Covishield  and #Covaxin both have been administered to millions across the globe already with no major side effects reported.,,,
1.36637100038484E+018,2,Sad to see he prioritized #Covaxin over your #CovishieldVaccine https://t.co/0v1HgrOqP1,,,
1.37739937394492E+018,3,"My vaccination story: I took my wife to get her vaccine at a #JerseyCity school, and they had a few doses left over at the end of the day. My appointment was for tomorrow, but I got mine a day early! #FirstShot #moderna",,,
1.38185305121287E+018,3,"Vaccination done successfully?
1st dose #Covaxin
My mother take a vaccine today. ????
Vaccine is ""safe"" #vaccinated
#vaccine #VaccineForAll https://t.co/WtTyoUafnH",,,
1.38198194540435E+018,2,"Good morning fam! As expected, the injection site is sore but tolerable. I'm doing the massage and arm exercises. And I was able to sleep on my left side. #Vax2 #Moderna",,,
1.3743608257423E+018,2,"Russia tests one-dose 'light' version of Sputnik V shot in UAE, Ghana: Report
#Russia #SputnikV #UAE #TheTimesOfHind https://t.co/u420h1PaFp",,,
1.36241284173995E+018,3,"Your questions about the COVID vaccine�answered.

Please join the NYS Vaccine Equity Task Force for a conversation about the #Moderna COVID vaccine, featuring clinicians &amp; representatives from Moderna. 

Watch live FRIDAY, 6:30pm, at https://t.co/1YXTpkmsne?. https://t.co/ho4VuUhW47",,,
1.37100049363652E+018,2,"@ananthkrishnan So #USELESS @DrSJaishankar wants to bribe the world into silence about #HumanRightsViolations just coz Poonawalla makes 
#OxfordAstrazeneca UK vaccine?! ?
#NotInMyName Don�t accept bogus elections with EVMs that vote for lotus, #ModiCodeOfConduct ECI,Electoral bonds n sold media",,,
1.38481274629471E+018,3,"We made our own vaccine in this one year #Covaxin 
How many countries in world have been able to do so?
Don't rant on my TL that we are back to 2020
Be proud you belong to India!
#GetVaccinated #MaskUpIndia https://t.co/8aWnd75ve9",,,
1.38275787092463E+018,2,"I'd be willing to bet that majority of vaccines that @fordnation is hording in his freezers are #Pfizer, #Moderna vaccines. #AstraZeneca are vaccines #Ford is shipping to Pharmacies. How many think that Conservative Hot Spot Ridings are getting #Moderna &amp; #Pfizer vaccines? https://t.co/noS9KKrjgY",,,
1.36795958402818E+018,3,#Moderna #2 in the books! Thank you to everyone who made this possible! #CovidVaccine #NewNormal #wearamask #grateful https://t.co/1fR5KqcAXJ,,,
1.37750464881105E+018,2,"The government plans to distribute the Covid-19 vaccines to all provinces nationwide this month, starting today.  

Read more: https://t.co/vuH22plNnJ

#PublicHealthMinistry #COVID19 #vaccine #Sinovac #???????? #???????????????? #?????19 #?????? #??????????????? #??????? https://t.co/0ts9myRpb6",,,
1.37714418678526E+018,2,On agenda today ( right below ) ... On agenda tomorrow - #SputnikV https://t.co/3Y53gLJOCp https://t.co/EvVmcZO9ly,,,
1.37406880973312E+018,3,"Just had the vaccine, I'm in the club now ?????? #OxfordAstraZeneca #COVID19Vaccine https://t.co/OuCdux3m4H",,,
1.37433633005066E+018,2,"HOME MINISTRY: FOR STRICT ENFORCEMENT OF WEARING OF FACE MASKS, HAND HYGIENE AND SOCIAL DISTANCING, STATES AND UTS MAY CONSIDER ADMINISTRATIVE ACTIONS, INCLUDING IMPOSITION OF APPROPRIATE FINES  #AstraZeneca #Pfizer #SputnikV #banknifty #banking #BSE #NSE #HomeMinister #testing",,,
1.37174218473146E+018,3,"Europe's medicines regulator has been attempting to reassure countries who've stopped using the #OxfordAstraZeneca coronavirus vaccine. There've been 30 cases of blood clots, although experts say the risk is tiny, given that close to 5 million people have had the jab. @UCBMedia",,,
1.38205250669225E+018,3,2nd shot done. Vaccinated. #worthit #freedom #get vaccinated #moderna,,,
1.37054671786365E+018,2,@WSJ Here are the comparisons of #Moderna #Pfizer_BioNTech #JohnsonAndJohnson #astrazenecavaccine #Novavax #Sputnik #Sinovac . #CovidVaccine #Vaccineswork All the vaccines ? are good. https://t.co/m4S9n4Z5gY,,,
1.37835977628811E+018,2,"The best comprehensive video on #Covid19 , #vaccine and #treatment.out there. 
All you need to know.
MDs and patients please watch.
#Coronavirus #SARSCOV2 #Hydroxychloroquine #Ivermectin #mRNA #Biontech #Moderna #AstraZeneca #johnsonandjohnson 

https://t.co/14HuqBxGh7",,,
1.3496516712663E+018,1,A �healthy� doctor died two weeks after getting a COVID-19 vaccine, CDC is investigating why. #Vaccine #PfizerBioNTech https://t.co/56YFhdxHP0,,
1.35776304377464E+018,3,Let�s get this vaccine done honey! #vaccine #Pfizer #COVAX #CovidVaccine #PfizerBioNTech https://t.co/vKVJFM9tUG,,,
1.37513413141207E+018,2,"#PfizerBiontech began testing their #COVID19 vaccine in children under 12, with hopes of expanding vaccination to that age range by early 2022, the U.S. drugmaker said 

#coronavirus #vaccine #Pfizer
https://t.co/RP7J7NDlo9",,,
1.35040987273989E+018,3,"Anti vaxxers have jumped on it like demented Wakefield tribute acts. These people never learn, they just make idiots of themselves constantly. Back to KS1 Science for you, dickheads #Pfizer #Norway #PfizerBioNTech #PfizerVaccine",,,
1.38062503030912E+018,2,Any other Covid Long Haulers dreaming of Krispy Kreme donuts once they are fully vaccinated? @krispykreme #LongCovid #longhaulers #PASC #ME #CFS #CFSME #FBLC #MedTwitter #PfizerGang #AstraZenaca #Moderna #VaccinesSaveLives #cdc @CDCgov,,,
1.37176285099427E+018,2,"I wonder how many of the Scots who were waving their wee EU flags a few months ago are standing with their European counterparts now - or are you now in the 'vaccinate me now and I'll think about it later' camp?

#OxfordAstraZeneca #COVID19 https://t.co/IzAEVsCBC9",,,
1.35964954792905E+018,3,2nd dose done!!! #moderna ? @ Kaiser Permanente Thrive https://t.co/fxZVhKcLZU,,,
1.36575726907851E+018,3,Fully vaccinated! ? #Moderna #covid19vacccine #c3isme #sisters https://t.co/QKnbPa8vkz,,,
1.37312920057232E+018,1,"#Covaxin is not still tested against virus containing the key immune evader substitution, #E484K present in both South Africa &amp; Brazilian variants https://t.co/WJvQClCQKf #",,,
1.38102209994329E+018,2,"@DollyParton @VUMChealth I got my first #Moderna jab today, looking forward to the second in a few weeks. Thanks for investing in our future, @DollyParton! ?",,,
1.38289698230215E+018,2,"So for Covaxin 2nd dose,I'm not getting any registration date till June in Murlidhar Laigude hospital,Dhayri
They don't allow without registration.
No hospitals with Covaxin hv appointments
How is my father supposed to take d dose? He took d first on 18march 
#Pune 
#Covaxin",,,
1.37081984014386E+018,2,"@RUSI_org @HelenRamscar ""It was enough of an external nod of support to rocket Russia�s vaccine diplomacy too."" It is not difficult to notice that geopolitically speaking #Russia 's vaccine diplomacy is in line with the world's political divisions, no more than than anti-Americanism revisited. #SputnikV",,,
1.37333298688052E+018,3,"@cafreeland Moscow Russia everything is open business as usual. Ontario Canada is reporting 1829 cases of #COVID19 593 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/DSH0zCyIta",,,
1.36674014129385E+018,2,"#SputnikV for Norway?
Fordal, GM Barents Sec-t: There is no reason why Norway should not contact Russia to secure our vaccine.
Mo, County Council Leader: If someone falls overboard from the boat, we throw out a life buoy. We don�t ask where it came from.?
https://t.co/ic947hCwia",,,
1.37326892814782E+018,3,Good Morning from #LasVegas where we are vaccinating up a storm today! Those 100 million arms will soon be 1.1 million! #PresidentBiden @Potus #GetVaccinated #PfizerCovidVaccine #Moderna #JohnsonAndJohnsonVaccine ????,,,
1.35363755069138E+018,2,"@samtapsell @bbcnickrobinson @TheBMA @BBCr4today So why has this analysis vanished from the debate? 

Seems the ideal solution to a supply issue.

Use 1/2 dose #oxfordvaccine for the majority, and use the logistically challenging #PfizerBioNTech jabs for those working near the cold chain facilities, NHS staff etc.",,,
1.37877240449579E+018,2,"The JVP has slammed the sacking of some members of the board of the National Medicinal Regulatory Authority (NMRA) for failing to approve the Sinopharm vaccine. Read the full story here 
https://t.co/61S73ZBWd6 via @colombogazette #Srilanka #lka #Sinopharm #COVID19 #Covid_19",,,
1.36901977296525E+018,2,Got my first hit of the #Moderna vaccine. #VAHealthcare https://t.co/Nc3vaWqjfd,,,
1.34907997649524E+018,1,"I have a v.unwell Covid patient
Under 50 BAME HCW
Tested positive 3 days post 2nd Pfizer Covid vaccination
??
?
#WearAMask
#StayHomeSaveLives
#SocialDistancing
#COVID19
#PfizerBioNTech 
#lockdownuk 
#nhs",,,
1.37837904393917E+018,2,"Biggest covid play coming. Vote it up. Best vaccine there is #ocgn
#covaxin #BTT https://t.co/qDxMuSKKqz",,,
1.3699427854412E+018,2,CDSCO Committee recommends Bharat Biotech to drop clinical trial mode label for Covaxin #covaxin #bharatbiotechnews #covid19 #cdsco #bharatbiotech #covidvaccine #clinicaltrial #CDSCOCommittee https://t.co/YjneZ7lVQl,,,
1.3670777241671E+018,3,"Phase 3 Results of #COVAXIN - announced by 
@BharatBiotech Demonstrates Interim Clinical Efficacy of 81%...",,,
1.37467286969169E+018,2,"In approximately one hour from now I get to feel a little prick.

No change there then....

#Covid19UK #OxfordAstraZeneca",,,
1.38072747021149E+018,3,"@thehill Well it it's side effects you're worried about... (see below).  #Covaxin. Due to apply for EUA in U.S. this month.  A traditional vaccine with broad spectrum coverage and 81% or better efficacy.  Body gets a glimpse of entire virus, so can better handle variants. Proven platform. https://t.co/HC3HscMYX7",,,
1.38006016231293E+018,2,The same ppl aka libtards who were mocking govt on efficacy of #Covaxin are now crying shortage of doses in states. Height of double face.,,,
1.38141929622045E+018,2,A new batch of #CoronaVac #vaccine from #China's #Sinovac arrived in #Chile on Apr. 10. The shipment was received at Santiago Airport by Chilean Health Minister Enrique Paris and Deputy Health Minister Paula Daza. https://t.co/nESqX1BI29,,,
1.37150458941402E+018,3,Thanks @DollyParton!! #Moderna #vaccinated https://t.co/SxPJvzKXYl,,,
1.38485985751434E+018,2,"??Breaking News....

??#BharatBiotech and #ICMR announced interim results from phase 3 trials of #COVAXIN

??Read full story: https://t.co/hxJVbeA3PU https://t.co/E1YlaS1fWJ",,,
1.36447802164678E+018,2,"Thailand leader Prayuth help Thai citizens to die faster for vacinate Sinovac which is 54% while Pfizer is 90% I guess he helped us to eliminate the Thai citizens 
He also the one who vaccinated for Astrazeneca but other should get Sinovac because people not born equal #Sinovac",,,
1.37583868370255E+018,2,"Just got vaccinated with #moderna vaccine, get my second dose at the end of April - #vaccination #coronavirus #albioncollege #oaklawn #albion @ The Wakey Bakey Pastry Shoppe https://t.co/i8j1e1PdRa",,,
1.37769923961936E+018,3,@marcusdipaola Me too  #moderna  #fullyvaccinated #FauciOuchie  #ibelieveinscience https://t.co/PB9z0SBkM7,,,
1.34243801222813E+018,2,"BREAKING: New #vaccine against #COVID19 by #PfizerBioNTech just arrived in #Romania on the #ChristmasDay #marrychristmas2020 
@AJEnglish @AJENews @LeahHardingAJE @KamahlAJE @janedutton @LaurenTaylorAJE @MaryamNemazee @FelicityBarrTV @juliemarionmac @jonahhull https://t.co/3diRKBcvuD",,,
1.37372949752729E+018,2,My arm really hurts tonight and I'm extremely tired. #COVID19Vaccine #OxfordAstraZeneca,,,
1.37721232065764E+018,3,"Positive results of pivotal #COVID19 #vaccine study in adolescents by #PfizerBioNTech 
#Pfizer #BioNTech ????

https://t.co/VMsuk1NP2z",,,
1.36623803274396E+018,3,"PM Modi reinforces trust on #Covaxin 

And this gesture alone will be multiple times stronger than all the caller tunes you hear about the Vaccine's safety.

@narendramodi",,,
1.3833723587616E+018,2,"@meghakaveri Okay what�s happening! @SerumInstIndia has stopped the production of #Covishield in India and demanded to @narendramodi for fund,but what he did started to put #Covaxin with the help of @RAKRI1 from celebrity @Actor_Vivek sir but it was failed #Vivek #justice",,,
1.38007679001045E+018,2,"Is the sputnik V really bad? Or has it become the victim of the political environment worldwide?
#SputnikV",,,
1.38482423837315E+018,3,"Breaking : Made in India #Covaxin Phase 3 trial results shows 100% efficacy against severe #COVID19.

ICMR study shows its neutralises against multiple variants of SARS-CoV-2 &amp; double mutant strain as well.

Congratulations to our Scientists for helping the nation ?? https://t.co/5ErBs3DSOY",,,
1.3748866489667E+018,2,"Got my first shot today. 

#Moderna #vaccinated",,,
1.37694146506303E+018,2,"@1MikeMorris @GovCanHealth This current thinking appears to be only in #Canada. Even as we speak the #CDC still recommends 21 days for #Pfizer &amp; 28 days for #Moderna for the interval between the 1st &amp; 2nd dose. Why is #Canada always out of step with #America, the #UK &amp; other #G7 &amp; #OECD countries????",,,
1.38010596390716E+018,2,#Covishield #CovishieldVaccine or #Covaxin The CoWin portal being used to register &amp, schedule vaccination appointments should have some data safety protocols. It seem it is very easy to use any mobile number to register in this portal. Improvement needed https://t.co/UpyDB9Khrh,,
1.37910298487806E+018,3,"@Jessicam6946 I can't wait to get my second and have no problem if I do get sick for a day.??????
#WorthIt
#Moderna",,,
1.3844366855854E+018,2,"?  The production of Russia's #SputnikV vaccine against the COVID-19 in South Korea is expected to start next month.

 https://t.co/JrN5DBcVAr",,,
1.37675813960165E+018,2,Just had the 1st #Moderna shot via #KaiserPermanente this afternoon at @CSULB - now I'm feeling one sore left shoulder ?,,,
1.38278218106027E+018,3,"2 small studies show prior #COVID19 infection leads to an equal to or stronger than immune response to 1 dose of a #CovidVaccine than 2 doses in COVID-naive volunteers (up to 10 x higher antibody titers)

https://t.co/hKkdqxfVRH

#Pfizer #moderna",,,
1.3771978623129E+018,3,"#Moderna, #Pfizer #COVID19 #vaccines may reduce #coronavirus transmission. $MRNA $PFE  https://t.co/Z6oJGslrB1",,,
1.38414441876504E+018,2,Moderna folks: how long (number of hours?) did it take for you to feel the side effects of the second #Moderna vaccine? Trying to plan ahead a bit ? TIA!,,,
1.38474262902842E+018,2,"The #PfizerVaccine appears to be a status symbol of sorts. Those with #Pfizer injected, stare almost condescendingly at us  #Covishield and #Covaxin mortals. ?

#JustSaying",,,
1.36626586408593E+018,2,"A very sad day for @trspartyonline 
Bcz as their �Boothu Channel� T-News claims 90% efforts put by #KCR to prepare #COVAXIN
But #BharatBiotech least considered #KCR &amp; given dose to #PMModi 

Seriously such a big embarrassment than loosing MLC election.
@bandisanjay_bjp @Sagar4BJP",,,
1.35892013634278E+018,1,"How Russian biotech trampled protocols � and challenged the West � in race for #SputnikV #vaccine #Biotechnology #SputnikUpdates #COVID19 #Russia #COVIDVaccination
https://t.co/a9WUBdslKf",,,
1.37327728576838E+018,3,"Moscow Russia everything is open business as usual. Ontario Canada is reporting 1829 cases of #COVID19 593 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/u5tUizvBrV",,,
1.37425658258686E+018,2,"An approval to #SputnikV will add a third inoculation to #India�s arsenal of vaccines, which could be crucial in the fight against the pandemic at a time when the country is grappling with a resurgence in cases. 
#Coronavirus",,,
1.34138770663966E+018,3,"The #Moderna #vaccine is an important addition to the #PfizerBioNTech #mRNA #COVID19 vaccine. Many are wondering how long it will be until the #pandemic ends and life returns to normal. Here's our best guess:

https://t.co/uBWBV2Efpy",,,
1.38040978709607E+018,2,https://t.co/OyoowHvz2Y Enter to win free psychic readings for one year! Contest ends in 72 hours!#WomenWhoCode #CodeNewbie #javascript #CodeNewbies #100DaysOfCode #Covaxin #Dek64 #EndNigeriaNow #HUAWEIFreeBuds4i #imgxnct #JIMIN #MIvRCB #NorthernIrelandRiots https://t.co/kBrtXpGy02,,,
1.37946393141304E+018,3,"First #Moderna shot today! And yes, I *definitely* geeked out when they told me my second dose is on #MayThe4th @HamillHimself ? https://t.co/IFlwrGYzWS",,,
1.36331473360496E+018,3,Got my first dose of the Pfizer vaccine today???? #CovidVaccine #COVID19Vaccination #Pfizer #COVID19Vaccine #PfizerVaccine #PfizerBioNTech #GiveMeMyLifeBack https://t.co/14921t1gIc,,,
1.3588181746958E+018,3,0.04% covid infections after 2 doses of vaccine. #coronavirus #PfizerBioNTech https://t.co/Yhi7lxoWPG,,,
1.38212787568857E+018,3,Got my second #FauciOuchie which means I am fully #Fauchied #Moderna #Vaccine ?,,,
1.36064896034015E+018,3,My parents just got their first dose of vaccine. Yay! #Moderna,,,
1.37937041448543E+018,3,"Keeping the faith on our Doctors, Scientists, Researchers &amp; health workers, today I took the first dose of #Covaxin at @AIIMSBhubaneswr
No side effect: Thank you @narendramodi ji? @drharshvardhan ji @BharatBiotech 
@MoHFW_INDIA 
#COVID19
#CoronaVaccine 
@AshwiniVaishnaw https://t.co/5Qf7JfYtqF",,,
1.38052299454462E+018,1,"$JNJ
The #EuropeanUnion�s drug regulator has started a review to assess blood clots in people who received Johnson &amp; Johnson�s #Covid19 #vaccine
Separately, the EU regulator said it doesn�t yet have enough evidence to approve the Russian #SputnikV vaccine
https://t.co/O6UXtZywZc",,,
1.38278393245067E+018,3,@agentbizzle That�s awesome man congratulations! I waiting for my part 2 of vaccine. ????#moderna https://t.co/ixYen5v39J,,,
1.37980863501923E+018,1,I don�t feel confident with this Oxford jab now after listening to the news. Had first but not due second yet. #oxfordastrazeneca  #seconddose #worry,,,
1.35947875343342E+018,2,"We obviously have a new Bottom at $12.?
And it's very stable.?
This is very GOOD!?
Just be patient.?
The rest will follow SOON???
#OCGN
$OCGN
#COVAXIN 
#COVID19",,,
1.38489464942963E+018,2,Pronto 2nda dosis #Moderna ...  prayers welcome...?? Travel 2 hours then 2 hours back... @DavidBegnaud @jayfonsecapr @kathleenmadigan @2dagmarDagmar https://t.co/A7jSAnVhMC,,,
1.37080578505645E+018,2,"Embarrassing Ontario is reporting 1468  cases of #COVID19 381 new cases in Toronto. Canada, politicizing #vaccine Doug Ford Mr. Trudeau order #SputnikV end #lockdown causing business collapse, drug addiction, violence, misery unemployment #mentalhealth https://t.co/uXk9aMYM5G https://t.co/ONVg7qweSV",,,
1.3742396835179E+018,3,"Vaccine Done.???

#Sinovac
#MarikinaContactTracer
#KalumpangCluster2 https://t.co/i9hBON9f93",,,
1.36633886832096E+018,2,The best @gmanews #sinovac news coverage,,,
1.36205878071693E+018,2,"Dr. Gokal, #Pakistani-#American doctor, is accused of stealing #COVID19 #Moderna #vaccine &amp; fired. His ""crime"": Giving away unused vaccine doses that would have expired and lost if not used within hours. A #Texas judge has dismissed charges against him. https://t.co/I2bcpGsOqU",,,
1.37730357609197E+018,2,"First dose of the #Moderna vaccine.
I don't feel the microchip AT ALL. ;)",,,
1.37485211419151E+018,3,"Never thought I�d so happy to be over 50!! ??????

#covidvacccine #moderna #getyourshot #stopthespread #gratefulheart  #onedownonetogo  #backtobaseballseason  #whitesox @ Sand Lake, New York https://t.co/egXYyoeoiI",,,
1.34117606507978E+018,2,"Aside from #Comirnaty, also other names have been proposed for the #COVID19vaccine.

https://t.co/V02eAgQglE

#EU27 #COVID19 @BioNTech_Group #EUvaccinationdays #vaccine #BioNTech @EMA_News @pfizer #PfizerBioNTech #Pfizer",,,
1.37544358323961E+018,3,Fully vaccinated! #Moderna #vaccinated #shotofhope,,,
1.37213572971176E+018,2,"Well written @fbhutto 
This petty #vaccine nationalism is irreparably damaging the #west, betraying their claims to magnanimity, inclusive #global leadership and concern for global health. 
#richestcountries #vaccinehoarding #moralfailure #moderna #pfizer 
https://t.co/6UechtXnxf",,,
1.38038713176864E+018,1,"@JodieSweetin Lucky you Jodie - I got shot twice with #Moderna, and it kicked my ass BOTH times! ??",,,
1.36769888811144E+018,3,"With 81% efficacy in the interim findings, #BharatBiotech�s #Covaxin has got a shot in the arm to dispel doubts about it.
What is the meaning of vaccine efficacy?

@RChitravanshi  
#coronavirus #CoronaVirusUpdates
https://t.co/Isq9098Phk",,,
1.38061398497849E+018,1,The second #Moderna shot side effects just kicked in 24 hours later. ?,,,
1.38017687564183E+018,2,"This is making me a bit nervous... According to this thread, Russia demanded that Slovakia sends back the faulty batch of #SputnikV jabs just so that Russia can send the exact same batch to another country which has also placed orders for the vaccine. https://t.co/RKyGUUWfsd",,,
1.36628556904768E+018,2,"Problem with #Indians
A. We can't make the vaccine it's a hoax
B.Vaccine is not up to the mark
C. Why can't politicians take a first jab to instill confidence
D. Why PM is taking a jab and tweeting 
start believing
stop politicising everything
#AIIMS
#CoronaVaccine
#Covaxin",,,
1.37335908402456E+018,3,Got my first #Moderna vaccine today and it�s the first day of Spring - can�t wait to meet up with my fellow Volumaniacs!  What vaccine rewrite song should I sing?  @LoriMajewski @TheNotoriousNIK @kerrayberray @siriusxmvolume https://t.co/iF4CKippor,,,
1.38089630980946E+018,2,Just home from getting my 1st #CovidVaccine  Jab #Moderna,,,
1.38468880610901E+018,2,"24 Hours - Shawn Mendes (Letra)
https://t.co/gumK35q4NM
SHAWN MENDES IS COMING Shawn Mendes shawn Camila camila cabello #JFCShawnMendes
Justin Bieber ariana The Weeknd #LatinAMAs Abel Demi Lovato #shawmila #mendesarmy #wonder #24hours #SputnikV #SuperLeagueOut #VamosIdolo
?? https://t.co/Nb5D07zDi2",,,
1.36480567195111E+018,2,"???? A vaccination team braves the snow and cold to travel on foot to villages in Van, #Turkey for house calls to administer the Chinese #Sinovac Coronavac vaccine to elderly citizens. https://t.co/wIopG2FGHa",,,
1.36870762754319E+018,1,"Another 4 people in #HongKong fell ill, 2 had to be put in intensive care after receiving Chinese vaccine #Sinovac shots, one of them, a 80-yr-old man is in critical condition
There are total 15 ppl have sought medical attention after receiving the vaccines over the past week. https://t.co/fLH9i4X37D https://t.co/kKEWEXvKGd",,,
1.36066433181859E+018,2,"First #COVID-19 #vaccines land in #Lebanon under #WorldBank's watch https://t.co/5SZC0ycxDq #COVID  #COVIDVaccine #vaccination 
#PfizerBioNTech #Beirut",,,
1.38327968161763E+018,2,"A witty reaction from one of my friends on getting the second jab of anti-Covid #Covaxin today:

""Got 2nd vaccine jab today..
If it causes me leave this world, first Question I will ask God would be whether the injection was just a placebo or cow urine."" https://t.co/HaYwu8rW1j",,,
1.37915949010119E+018,1,Now two hours after taking this picture I don�t know how I was able to raise my arm. Send help #VaccineTime #moderna https://t.co/YbkkrsK2yQ,,,
1.3739650084644E+018,3,Amazing stats on #OxfordAstraZeneca emerging from USA https://t.co/uFyAdA5OV8,,,
1.38345047510257E+018,3,"I got my 2nd #Moderna vaccination yesterday because I care about #PublicHealth and taking care of others.
#Vaccine #COVID #WearAMask 
????",,,
1.37041377152986E+018,3,"Hope. 

#Vaccine, #Moderna, #FirstDose, #ThankYouDolly @ Lubbock, Texas https://t.co/d82ZNJGqnN",,,
1.3829372644481E+018,3,"@Uncommo52204052 Very well articulated Sir.
Now the augmented production approval at a Pune facility shd go a long way to reduce Vaccine hesitancy as well as any perceived shortfalls.
Thx for sharing Sir.
Btw
I took #Covaxin.
??????????????",,,
1.36792527934843E+018,3,"We are proud to work with @BharatBiotech to bring #Covaxin to the Caribbean and Latin America. With 81% effectiveness, its one of the best on the market. 
https://t.co/jhdEkKACCX",,,
1.37499122330438E+018,2,I along with colleagues received first shot of #sinopharm 3 weeks ago. Then on the 17th we received a message that we should turn up on the 24th for the 2nd dose. We did visit the vaccination centre yesterday only to be told that we should try coming back on Monday the 29th. ?,,,
1.3734264538288E+018,2,"I'm (hopefully) getting my 1st #COVIDvaccine (#Moderna) tomorrow. I keep reading not to take an antihistamine beforehand, but I take Zyrtec daily. Anyone else?? I can't seem to find recommendations on whether or not I should take Zyrtec like normal or wait until after.",,,
1.37225910005519E+018,3,#covidvacccine #1 ?? Doing my part to stay healthy and safe for others! Still #wearamask? #moderna Thank you @plannedparenthood for all that you do! #plannedparenthood ?#myshot @ Planned Parent Hood https://t.co/qyfuKkm2kz,,,
1.38017692754622E+018,3,Transwoman Public Health worker fully vaccinated with Moderna! Still masking up! Get Vaccinated! #vaccinated #science #trans #PublicHealth #California #Moderna #RiteAid https://t.co/Qhs9LgSDdR,,,
1.36720339739741E+018,3,"�The numbers are extremely promising at this stage�: Dr Shekhar C Mande, Director General, CSIR, on #Covaxin's efficacy data

https://t.co/ogNR0dxIog",,,
1.38231344008614E+018,2,"Just had my 2nd #Sinovac dose this morning and...
*No more burning sensation upon injection but the deltoid is painful atm, as expected
*mild myalgia
*36.7�C
Overall, feeling better than the first dose. https://t.co/ZJVx7vdBou",,,
1.37410370243337E+018,2,"@naomirwolf #DailyClout #FreeSpeech #Censorship #Everlane #Moderna #Pfizer #GregPalast #JoeBiden #MSNBC

Our CEO, Dr Naomi Wolf,  recently finished a week in Twitter Jail  for factually reporting on a medical technology. Watch her discuss what transpired.

https://t.co/Mc3BLb8ZZX",,,
1.35883800700093E+018,2,"A batch of the #Sinovac COVID-19 #vaccine will be delivered to Thailand between February and April, said an Thai official on Monday. https://t.co/OiMtrxjR6p",,,
1.36711730810409E+018,3,". @BharatBiotech releases efficacy data on #Covaxin, efficacy of the vaccine recorded at 81 percent. Rishi Joshi speaks to infectious disease expert @drgilada.
@MoHFW_India @drharshvardhan
#COVID19 #covidvaccine https://t.co/9yW6ch0I2Z",,,
1.38306518182835E+018,2,"@CBCAlerts Embarrassing Ontario is reporting 4836 cases of #COVID19 1188 new cases in Toronto. Canada politicizing #vaccine Doug Ford Trudeau order #SputnikV end #lockdown cause business collapse, drug addiction, violence, unemployment #ontariolockdown #health #Jesus https://t.co/FXPIKzgaGA",,,
1.38249999034223E+018,3,My son gets his last #Moderna vaccine tomorrow! I get my last #PfizerVaccine next weds! Almost fully vaccinated!,,,
1.37027586957974E+018,2,"???? #Argentina signed a deal with China's #Sinopharm on Wednesday to acquire the second batch of #COVID19 vaccine, the Chinese Embassy in Argentina said on Friday. The first shipment of the vaccine arrived in Argentina on Feb 25. https://t.co/6YiGQ2t1uu",,,
1.37484240629891E+018,3,By noon next day all was well. #Moderna,,,
1.38289503834298E+018,3,"Still waiting to get my first vaccine, but you bet your sweet ass I�m getting that ? afterwards. #covidrewards #Pfizer #Moderna https://t.co/Qp3mXs2kgr",,,
1.38263442835106E+018,2,This laughing at how perfect this tweet is... @2000AD #moderna #modernablock https://t.co/3ChEIPebDT,,,
