tweet_id,label,tweet_text,Unnamed: 3,Unnamed: 4,Unnamed: 5
1.3679831510925e+18,3, more days until i am fully vaccinated  i cant waitcovidvaccine moderna newjersey,,,
1.38000547943527e+18,2,capacity expansion project of a chinas sinopharm branch in wuhan c chinas hubei province is under construction and will be put into operation by the end of may with a production capacity of  billion doses of covid vaccine a year,,,
1.383091061376e+18,2,participants worked on translating these flyers to increase access to critical covid information to nonenglish speaking communitiesthank you for your contributions volunteerssaclation translate studentsagainstcovid moderna vaccines covid literacy science ,,,
1.37987043329448e+18,3,i got vaccine  you can hate me as much as you want moderna wearamask vaccinated,,,
1.36744456079682e+18,2,excellent presentation opposition amp anti modi ji people�s problems  why no covid vaccine up to now  after modi ji got vaccinated  why modi ji got vaccinated different views  vaccinationdrive modi covaxin,,,
1.36710949550404e+18,3,bharat biotech says covaxin shows interim vaccine efficacy of  in phase  trial the trial with  recipients was the largest ever conducted in india,,,
1.38162046053889e+18,2,phir aaoge lyrics  ami mishra lyrics rrvpbks ntr ntrkoratalasiva majorteaser punjabkings sputnikv naveenforpipili dynamiteb  pipililovesbjd kumbhmela tablighijamaat,,,
1.38082540833827e+18,2,i need a warm hug  the chills are pissing me tf off cause no matter how much blankets i got i�m still shaking moderna fullyvaccinated,,,
1.37003306078841e+18,2,why hasn�t sputnikv been approved by china all chinese should recieve russian vaccine much higher quality surely your pact and great friendship should allow for each countries vaccine to be distributed no,,,
1.38480579859791e+18,2,but why did govt allocate more taxpayers money to covishield covishieldvaccine and less for covaxin goi allocated rs  cr for sii covishield and rs cr for bharat biotech covaxin,,,
1.37330970338886e+18,1,the way out of this madness of fear control amp indoctrination become a being of value purpose and complete responsibility stop relying on �big brother� to tell you what to do and how to think for god�s sake covid astrazenaca moderna,,,
1.36712781239872e+18,3,covaxin made and produced by bharat biotech success ratio is ,,,
1.37150881910956e+18,2,chhattisgarh finally starts using �covaxin� nearly two months after launch of nationwide covid vaccination drive chhattisgarh covaxin vaccine vaccination coronavirus covid pandemic,,,
1.38139184514251e+18,2,chile defended sinovac vaccines of china as a �right path� despite the doubts over its efficiency rates,,,
1.36638482944979e+18,2,londonlisted astrazeneca did not specify how much it sold the stake for but said that �a large proportion� of the  billion it recorded in equity portfolio sales last year came from the moderna disposal moderna astrazeneca covid egmanalytics,,,
1.38192355747988e+18,2,sputnikv set to join the arsenal against covid the dcgi nod will help import the russian vaccine read on,,,
1.37192900837649e+18,1,so we can connect bear spray to officer sicknicks death  days later but we cant connect the experimental gene therapy vaccine to any of the  deaths occuring  days later very sciency covid science astrazeneca moderna pfizer johnsonandjohnson,,,
1.34840953383251e+18,3,feeling very privileged to have had my first covid vaccine today covidvaccination pfizerbiontech,,,
1.35071862054079e+18,2,update  any reported jab side effects of pfizerbiontech are associated with frailer patients in geriatric population in countries rolled out ,,,
1.38121188518215e+18,3,got vaccinated under biggest vaccination drive  th apr  th apr by the honourable pm of india  modiji vaccination covaxin vaccinedrive vaccinationdrive covidindia covidvaccination covidvaccine,,,
1.38492492237236e+18,2,ask your xi jinpig to provide sinovac for free ,,,
1.37150033513559e+18,2,at the same time italy plans to produce sputnikv strange place uh what all that has to do with healthcare and science,,,
1.37623728836413e+18,2,i remind you once again that russia is not using its sputnikv vaccine as propaganda it sells the merits and reliability of it in  countries europe the ema must finally accept and approve the russian vaccine together we will succeed,,,
1.37082133450734e+18,2,mayor of nice in france asks health authorities to permit him to buy russian covid vaccine sputnikv when will america us allow doug ford mr trudeau john tory toronto ontario canada to buy sputnik v to end lockdown misery mentalhealthmatters,,,
1.37270109598273e+18,1,oxfordastrazeneca safe  people suddenly having regular nose bleeds itching memory lapses fatigue and migraines after having the vaccine  oxford oxfordvaccine,,,
1.38482081917654e+18,2,covaxin neutralises double mutant strain effective against multiple variants of sarscov icmr covid covidemergency covidsecondwaveinindia covidvaccine coronavaccine largestvaccinationdrive,,,
1.38112034206465e+18,1,why india why why did you fall for these unethical idiots why dont you push covaxin further into people why covishield production is more,,,
1.37109477290391e+18,2,breaking know the ingredients in mrna vaccinesmoderna lipidsfats help mrna delivery to cells pottasium chloride sucrose acetic acid sodium acetate maintains ph stabilitywiki wicks  covidvaccine modernavaccine moderna,,,
1.38178625932508e+18,2,st dose complete moderna,,,
1.37089522509115e+18,3,total of  vax today under my roof pfizervaccine covidvaccination covidvaccination today is the day getvaccinated mask covid johnsonandjohnson moderna beat covid  rockthevax ,,,
1.36985904994511e+18,2,covaxin can be moved out of clinical trial mode expert panel recommends,,,
1.34831672977728e+18,2,dont loose customers because of exagerated wait times use our virtual waiting app covid covidtesting covidvaccination covidvaccine covidvaccines moderna pfizerbiontech pfizervaccine florida covidontario covidflorida covidnewstrain,,,
1.36629756883826e+18,2,this is one of the greatest moments in the history of mankind pm shri ji has led the fight against covid in the most effective way and shown to the world that if china is the problem india is the solution more power to my pm  covaxin largestvaccinedrive,,,
1.38245416932018e+18,3,oneteam moderna,,,
1.37265473239368e+18,3,i�m fully vaccinated yeah i will still follow all the protocols moderna,,,
1.38458984263864e+18,2,i got the moderna vaccine at the exact same time that a spider bit me and i am now powerful spiderman moderna,,,
1.38282356367001e+18,2,moderna hopes to have covid booster shot for its vaccine ready by the fall ceo says mssny coronavirus,,,
1.36632381764405e+18,2,best toy gift for a kid cgbudget covaxin hbdmkstalin mondaymotivation mondaythoughts aiims fastfornation cbiwill do justice  hbd tomarmodikisanviro,,,
1.383467249588e+18,2,to further augment covidvaccine supplies production of covaxin to be increased from the current  crore dosesmonth to  crore by september  by enhancing capacity amp adding more manufacturers take a look to know more indiafightscorona unitefightcorona,,,
1.34035972347707e+18,3,i think there must be something wrong with me linus christmas is coming but im not happy i dont feel the way im supposed to feel however vaccinated healthcare workers make me so happy covid pfizerbiontech,,,
1.37194727766577e+18,1,anyone still trust the ccp and believe them in so the prc is relax their visiting visa restriction on one condition everyone must receive the chinamade sinovac jab only  effective rate notpassedphasetrials  dead in hk since feb ,,,
1.37957567959599e+18,1,moderna johnson and johnson imma waiting for the brazilian vax i heard it�s the smoothest johnsonandjohnson moderna covid,,,
1.35183441429731e+18,3,first dose done now wondering whenif a second pfyzer dose will be available  covid pfizervaccine pfizerbiontech covidvaccine nhs acp anp nurse advancednursepractitioner practicenurse pn gpn,,,
1.37448009642211e+18,2,when is the sputnikv vaccine being rolled out  rtept,,,
1.35841495049085e+18,2,the eu also had procurement problems with the moderna vaccine the biotech firm said it would now supply  percent fewer vaccines than planned the orders came late and were focused on price it seems like the eu thought vaccines weren�t a priority�,,,
1.3501249680766e+18,2,well thats good as they have a vaccine delay in the eu though the bbc have not reported on it funny enough  eu pfizerbiontech covidvaccine,,,
1.37770249823286e+18,2,they did it i�m new york�s first bikeonic man   moderna,,,
1.36641330819923e+18,2,the sanskar of chanting god�s name should be made on food while it is being prepared only then its intake can become truly beneficial read more  subscribe to our telegram channel and share the link  covaxin foodforneedy,,,
1.38165095670265e+18,3, and through moderna covidvacccine walgreens,,,
1.37389356673337e+18,2,eu has absolutely no need of sputnikv � vaccine task force chief,,,
1.34823683832286e+18,2,irancoronavirus death toll exceeds khamenei�s red crescent announced a ban on importing pfizerbiontech vaccinesthis costs ppl�s livesampis tantamount to their deliberate massacre,,,
1.38259054937547e+18,1,just announcing the suspension of astrazeneca vaccine in denmark and then she collapsed why did we ban sputnikv,,,
1.38382889698278e+18,2,covid covaxin production to increase  times by september says union minister harsh vardhan covidindia covid covaxin coronavaccine covidvaccine covidvaccination vaccinationdrive,,,
1.38323770584946e+18,2,after covaxin people above  should rest for at least  hours before getting physically active from the media report i understand that he went for the shooting is it so,,,
1.36708845582257e+18,2,what to know about pfizervaccine pfizervaccine pfizerbiontech covidvaccinearrives dcovidvaccineinfo senateelection sanremo matura muesluemguerses,,,
1.3733756824248e+18,2,europeanunion declared vaccinewar on uk by threatening to block exports of pfizercovidvaccine to uk our small problem is due to nd doses moderna made in switzerland non eu so has no authority and we expect vaccines in  weeks retaliations  overview,,,
1.36479171775345e+18,3,yeah got my  moderna vaccines,,,
1.38459004603289e+18,1,what do the following have in common walmart cdc nih microsoft moderna monsanto pfizer if you are thinking  you are correct he has deep pockets people corruption,,,
1.36531461586999e+18,2,bharat biotech signs agreement with brazil to supply  million doses of covaxin world,,,
1.38203757362376e+18,2,state officials urge people to get pfizer or moderna shots after j amp j vaccinations paused,,,
1.36469920359583e+18,2,hungary on wednesday started using covid vaccines produced by the chinese laboratory sinopharm becoming the first eu country to do so,,,
1.38112433536939e+18,3,got my first shot  moderna covid keepsafe,,,
1.38123718771117e+18,2,agreed  million day is great but fail to understand why other vaccines are not being allowed even sputnikv why people who can afford are not allowed to pay and select vaccine that will help in increasing the rate of vaccination,,,
1.37218986195283e+18,2,crazy one minute they rubbish the oxfordastrazeneca vaccine the next they suspend its use now the eu is threatening to block exports,,,
1.38200720615803e+18,2,cant v nationalise covid vaccine n ask all pharma companies to manufacture it tandem if v r really facing shortage of the vaccine rudreshkalyaniposts coronavirus covaxin,,,
1.37006687879052e+18,2,news after pfizer astrazeneca and moderna the european medicines agency ema has approved a fourth covidvaccine the singledose jab by johnsonjohnson the first doses are believed to be rolled out in april analystnews,,,
1.35934421486636e+18,2,covaxin is a covid vaccine in use in multiple countries applying for eua in usa through ocugen ocgn bharat biotech agreement eua covaxin vaccine bharatbiotech covid,,,
1.38018844704285e+18,2,in todays daily eopinion  cf in herts would like to know if you think the public should get to choose which vaccine they have share your view here   itll take less than  seconds  vaccine astrazeneca moderna,,,
1.371634212823e+18,1,everybody is talking about astrazeneca but what about moderna and pfizervaccine we have over  reported deaths at the vaccine adverse event reporting system vaers allpeoplekilledbyvaccinesmatter,,,
1.35830906275715e+18,2,i�m russian but living in taiwan send me one sputnikv with icecream ,,,
1.37686329800464e+18,2,according to a total of   people have been vaccinated against covid  this reveals either great hesitancy  misinformation or mistrust in the vaccines available to the public the president yesterday received k doses of covaxin from india,,,
1.34941671201014e+18,3,been vaccinating our elderly patients of thornton cleveleys today everyone so grateful for the nhs and all we are doing covidvaccination pfizerbiontech nurses doctors gpsurgery,,,
1.37112232515694e+18,3,this is so sad as a volunteer in the oxfordastrazeneca vaccine trial here in the us seeing the vaccines boxed up not getting into arms breaks my heart  vaccines,,,
1.36784425701337e+18,2,drap okays emergency use of sinopharm shots for people above ,,,
1.38480814835194e+18,2,all those who for months were discrediting homegrown vaccine covaxin stand exposed today for stupidity amp, fecklessness. https://t.co/35U66gnX8q,,
1.37834406497892e+18,2,serbia a recipient of sputnikv vaccine already ranks third in vaccinations covax,,,
1.37489068666797e+18,2,would countries like zambia or poor countries alike produce vaccines if the veil of patents was cancelled by the likes of moderna cansinobiologics inovio sinovac biontech pfizer uofoxford sinopharm novavax or is it perpetual dependence on the west,,,
1.38087877898188e+18,2,thrombotic thrombocytopenia after chadox ncov vaccination vaccination with oxfordastrazeneca covid vaccine can result in the rare development of immune thrombotic thrombocytopenia mediated by plateletactivating antibodies against pf,,,
1.3800898336415e+18,3,too bad they didnt order moderna or johnsonandjohnsonvaccine ffs incompetent noobsthis means my rn daughter who works in community wont be vaccinated  my soninlaw who works in emergency services wont be vaccinated ,,,
1.37024227493258e+18,3,while rest two india and russia will be known for curing virus through vaccines covidshield covaxin sputnikv randomthoughts,,,
1.37362511832961e+18,2,sundayvibes who is eating alone because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family no business no church no hope no life mentalhealthmatters order russia sputnikv get out of syria covid spring,,,
1.36278175838771e+18,2,in the next phase of covid vaccination drive the government aims to cover people particularly vulnerable to the disease covaxin,,,
1.38247041690883e+18,2,when everyone qualifies for the vaccine in may pfizer moderna vaccine covidvaccine,,,
1.37017468895392e+18,2,a batch of chinadonated sinopharm vaccine arrived in brazzaville capital of the republic of congo on wednesday congolese health minister minister of foreign affairs national defense minister and chinese ambassador to the congo welcomed the vaccine at the airport,,,
1.38307678785758e+18,2,moscow russia everything is open for business ontario is reporting  cases of covid  new cases in toronto lockdown closed business church no family no hope ontariolockdown canada order russia sputnikv end ontariolockdown covidontario,,,
1.38151422266056e+18,2,sputnik v will work only on vodka drinkers cheers sputnikv covid,,,
1.3839343053998e+18,2,curious has anyone gone to the torontocongresscentre to get their vaccine if so was it pfizer or moderna,,,
1.38347996540072e+18,2,don does the healthcttee have info on public fr canadaother nations spent on developing vaccines like astrazeneca moderna pfizer do funders get a discountshare in profits or is there more private gain at public cost funding should  profitshare cdnpoli,,,
1.36895188091584e+18,1,turns out sputnikv is another russian failure better luck next time ,,,
1.37906978785952e+18,3,soooo my lovely twitter people off to do my nursing seminar remember to eat your veggies drink your milk and especially get your god damn vaccine  have a wonderful day vaccinated getvaccinated moderna pfizer bekind resist,,,
1.38486300359471e+18,3,icmr study shows covaxin neutralises against multiple variants of sarscov amp effectively neutralises double mutant strain as well but covidiot rahulgandhi tried to malign covaxin indiafightscovid largestvaccinedrive,,,
1.37825333574922e+18,2,covid vaccine does this mean one has to take  doses of covaxin,,,
1.37279369456317e+18,2, covishield being blocked for nd doses  why not covaxin the phase  data has been published there should be no problem for it to be used on par with covishield,,,
1.38416320099683e+18,2,and modernas vaccine,,,
1.38271535661198e+18,2,when every other person spreading negativity regarding coronavaccine  let me start spreading good positivity by this good news coronapandemic coronavaccinatie covid covishield covaxin,,,
1.38166065676867e+18,3,got my first vaccine today catpiano moderna vaccine drfauci covid thanks dolly jolene,,,
1.35503773821982e+18,2,our reader is working in singapore changi airport and share his experience with us on how he received his first dose of covid pfizerbiontech vaccine read more,,,
1.38003969291825e+18,2,shouldn�t moderna and pfizer be working on boosters for the variants,,,
1.37696419934405e+18,3,guns out for the memes but i just got jab two of the moderna vaccine i encourage you to do the same when you can together we can end this pandemic coronavirus covid,,,
1.37729088108301e+18,2,excess vaccine storage times will compromise vaccine efficacy manufacturers advise timestrip time and temperature indicators are a valuable tool in our armoury covidvaccine cdc who ecdc nhra nhs ema fda pfizer moderna astrazeneca,,,
1.38268807571382e+18,3,what a strange  hours its been including not being able to lift one arm chills fever headache no appetite stiff achy joints listlessness dizziness lots and lots of sleep and then one at a time they all disappeared thank you science moderna vaccinessavelives,,,
1.38315480224736e+18,3,the deep east texas partnership has free moderna covid vaccination appointments available saturday morning april  in lufkin register online at or call  takeyourshot covid,,,
1.36600639522147e+18,2,slovak media fast at reporting on hungarian pm viktor orbans vaccination w sinopharm jab as slovakia lib govt strictly sticks to eu supplies coronavirus hungary slovakia,,,
1.38001984828188e+18,2,father had covaxin  not a single side effect  mother had covishield  temperature second day  covaxin covid,,,
1.38248549228604e+18,3,moderna sore arm with first shot i could taste it when i got it i felt it going through my veins my arms felt heavy my fingers on the injection arm tingled next day i woke up feeling better than i had in years second shots tomorrow,,,
1.38336265304148e+18,2,okay what�s happening stopped the production of covishield in india and demanded to for fund but what he did started to put covaxin with the help of from celebrity sir but it was failed vivek justice,,,
1.3489226266354e+18,2,discover todays front pages of the belgianpress  mbayeleye standard variantecovid variant dogstudio v�lo casque hiken podcast anderlecht michelin quarantaine sexandthecity pfizerbiontech trump vakantie bitcoin witsel terminator biden ahlam,,,
1.38321285909038e+18,2,centre says current production capacity of indigenously developed covaxin vaccine will be doubled by mayjune and then increased nearly  crore vaccine dosemonth in july � august it is expected to reach nearly  crore doses per month by sep  indiafightscorona,,,
1.37695625463196e+18,3,i give myself x a day for the last  years but these two shots are special  fully vaccinated vaccinated moderna science,,,
1.36999011077996e+18,2,azerbaijan to purchase  doses of russia�s sputnikv vaccine covid coronavirus vaccine pandemic,,,
1.36013773341976e+18,3,covax facility likely to start delivering pfizerbiontech vaccines in q of   making history with the ambitious goal to guarantee fair and equitable access to covidvaccines worldwide read more here,,,
1.38188274197361e+18,3,finally the dcgi has cleared the russian covid vaccine sputnikv  the vaccine is set to be of great help as india sees an unprecedented surge in cases russia is now helping  countries across the world covidvaccine,,,
1.38509224744874e+18,3,pioneerheadlines for covaxin only  afflicted with coronavirus again after nd dose covid coronaviruspandemic covidindia covidvaccine coronavirusvaccine,,,
1.37800582097425e+18,2,sera from sputnikv vaccine recipients had �a median fold and fold reduction in neutralizing potency against b and the ek mutant spike respectively� similar or more reduction of potency could be inferred for the sinovac vaccine due to the common structure,,,
1.36684305453196e+18,2, china to gift pakistan another batch of  doses of sinopharm vaccine to help boost ongoing covid vaccination campaign,,,
1.3670999096781e+18,3,the results evaluated by an independent data safety and monitoring board show that the vaccine covaxin is welltolerated and efficacious against sarscov across a wide range of age groups and variants in the country icmr,,,
1.38277177152334e+18,2, covid  heres when moderna believes it can have its covid booster shot ready for distribution  dailvoice,,,
1.34258405653867e+18,3,so this is christmas pfizerbiontech vaccinated today i got vaccinated with the hope that our cancer patients can get back to their communities and families while on treatment,,,
1.35296759499163e+18,2,the led covax initiative has signed an advance purchase agreement with pfizerbiontech for up to  million doses of its covid vaccine according to the whos  covax is on track to deliver  billion doses by the end of this year ,,,
1.37978311443685e+18,2,while i applaud biden  governors opening vaccination to everyone by april th i do have a concern do we have enough appointments workers vaccines to administer at that pace i had my first shot but it was hard to get an appointment covid covidvaccine moderna pfizer,,,
1.37670625071773e+18,2,imagine being the best pg in the league and having the best sg in the league who just happened to have best pg in the league up his sleeve come to your team and click like a fucking remote  goats hatersgonnahate joebiden moderna lebron hardenmvp,,,
1.38481470374284e+18,3,covaxin announcement  second interim results showed india�s first covid vaccine had demonstrated strong primary efficacy against severe covid disease,,,
1.3667000546109e+18,2,china has pledged to deliver  doses of sinopharms covid vaccine to afghanistan afghan officials said on march  in a boost for an immunization campaign begun last week,,,
1.35966338717772e+18,2,looking closer at the inventory on hand moderna  first doses  second doses  total pfizer  first doses  second doses  total,,,
1.3768541765048e+18,2,uspoli cdnpoli pnpcbc ukpolitics auspol polcan eupol nzpol ctvpp west europeans begin beating a path to russia for the sputnikv is it true that will try to arbitrarily delay roll out of the best covid vaccine because of venomous racism,,,
1.38493525986376e+18,2,covishield amp covaxin are the cheapest vaccines per dose production is being scaled up as we speak with workarounds to address us export embargoes yet the amp are screaming loot is it any wonder why india has struggled to set up world class manufacturing,,,
1.3718361515821e+18,2,me waiting  min after getting my moderna shot in a quiet room my body let this fart be a strong bass that�ll scare the elderly in this room hold it boi  moderna covidvaccine,,,
1.37839727883102e+18,2,good evening guys dont forget to visit for more quality shoes and products agakhanexposed cafcl sputnikv happyeaster,,,
1.36456781221634e+18,2,covid vaccines made by china�s sinopharm cansino release efficacy data the announcement by the wuhan institute of biological products came after months of phase  clinical trials in several countries around the world sinovac�s vaccine approved,,,
1.35728579506173e+18,1,it�s just that am not feeling safe at  with mrna pfizerbiontech or moderna regarding side effects in the distant future cytokine syndrome etc i would rather have a more classical vaccine like astra zeneca sputnik v and others are also using a more classical approach,,,
1.38011712379678e+18,2,no day without any breaking news from germany  covid lockdown vaccine sputnikv vaccination merkel spahn laschet cdukorruption,,,
1.37893730321374e+18,3,excellent interview  meet the trailblazing black woman scientist behind a covid vaccine yearold kizzmekiacorbett is a key developer behind the moderna vaccine she tells cnns abbyphillip about her life in science preparing for the  ,,,
1.37337514679527e+18,3,got moderna vaccine part  let�s do this san diego,,,
1.38494231916669e+18,2,i live in a country where a farmers have all the rights to sell the crops at their own price but pharma company cant sell cant even at discounted price of their choice vaccine banane wali companies bhaad me jaye humko free mein vaccine do covishield covaxin,,,
1.37338807486507e+18,3,get my nd dose next week qualified tier  thru choctawnation health oklahoma their system was the most efficient program i�ve have ever gone thru made an appt and a week later i was inregistration and shot only took  mins then observe for  moderna,,,
1.36772599349491e+18,2,i am surprised the great journalist of india has not yet asked covaxin banane wale kaun jat hain  reservation,,,
1.35051524048871e+18,2,nd dose done pfizercovidvaccine pfizer pfizerbiontech atc atsarehealthcare,,,
1.38307696139682e+18,2,definitely not the news canadians were hoping for moderna covid  cdnpoli,,,
1.37189289915609e+18,2,moderna mrna has a good fundamental analysis score fa score check various fa indicators value score year chart like pe pb ps de roe roa roic gross margin ebitda etc stocks stock stockmarket investment investing,,,
1.37716671413619e+18,2,business as usual sputnikv in ,,,
1.37169981558793e+18,2,in coming may month only was that a joke or some scam which hospitals are running kindly look into the matter covid covaxin cowin coronavirus covid,,,
1.37694403974076e+18,1,someone should just give this man two doses of his own funded pfizer moderna vaccines see how that goes,,,
1.36519200235527e+18,3,dose  of moderna covid complete i believe in science f off coronavirus however i choose not to be someone who attacks anyone�s choice freetheworld covidvacccine covidsucks fuckcovid covid moderna,,,
1.3765550528322e+18,2,india pays the least for astrazeneca vaccine covid vaccine world global price range trend cost production analysis astrazeneca moderna pfizer bharatbiotech sputnik sanofi novavax markets vaccine price ranges from  to  across countries amp brands,,,
1.3479132070637e+18,3,i participated in the vaccine study your body will feel a big difference between the first and second shot you definitely need  shots pfizerbiontech vaccine pfizer ,,,
1.36528045786107e+18,2,what doe the average canadian know about sputnikv and how it could solve the canadian vaccine shortage serious question,,,
1.37684426429923e+18,2,china wants to work with the uae to produce antivirus vaccines at an affordable price to the world  sinopharm covid covidvaccine,,,
1.38456825459353e+18,3,bf and i get our first dose of moderna on thursday i am tremendously looking forward to going to the grocery store without fearing for my life about a month later,,,
1.38479315888267e+18,1,yearold girl paralyzed and injured in moderna covid vaccine trial,,,
1.38428604257275e+18,3,embarrassing moscow russia everything is open business as usual ontario reporting  cases of covid  new cases in toronto lockdown closed business church no family no hope mentalhealth canada get out of syria sputnikv  effective jesus,,,
1.38426222891274e+18,3,got my second dose of the moderna vaccine today ,,,
1.38020788191246e+18,2,embarrassing stealing oil who is eating alone because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family no business no church no life mentalhealth order russia sputnikv get out of syria covid jesus,,,
1.36581776411246e+18,3,the oxford az vaccine has come in for significant levels of unjustified criticism here i summarise the key data which helps explain why i am absolutely delighted that members of my own family have received this excellent vaccine oxfordvaccine astrazeneca oxfordastrazeneca,,,
1.37470995136559e+18,2,transparency international pakistan has taken notice of the inflated price of russia�s sputnik v vaccine in pakistan which costs around  or rs  globally however sputnikv breakingnews shafqatmehmood lahorehighcourt,,,
1.37195317913548e+18,3, deaths today in italy shame to everyone sputnikv could save them,,,
1.36316956678914e+18,2,sounds wonderful congrats covaxin ocgn,,,
1.3455875718507e+18,2,which vaccine will you take scientists warn against directly comparing the efficacy of the vaccines because each trial was run differently  average results one dosing regimen saw  efficacy the other  pfizerbiontech modernavaccine astrazeneca vaccination,,,
1.37158226970666e+18,3,vaccine dose number two one actually two small shots for this man and hopefully one giant shot for humankind vaccineswork vaccine moderna covid covidvaccine love vaccinated humankind,,,
1.35834038100022e+18,3,i am so lucky to have been recognised as a key worker and received my first jab on thursday nhsheroes covidvaccination pfizerbiontech honoured,,,
1.35858852959753e+18,2,fakenews by pm of lithuania about sputnikv vaccine in russia the vaccine in russia is available and massive vaccination began for foreign nations sputnikv is being produced outside of russia so the usage of pfizer moderna outside of us germany is also a hybrid weapon,,,
1.38309289410653e+18,2,just got my first dose moderna vaccine,,,
1.35081872946307e+18,1, people died in us after receiving covid vaccines reporting system deaths have occurred among people receiving both the moderna and the pfizerbiontech vaccines according to the reports via,,,
1.38234036800859e+18,2,more  regional head in frances southeast preorders  doses of sputnikv vaccine sputnikupdates,,,
1.37403427694622e+18,3,the whole process is so incredibly efficient in wa done with first shot of moderna now waiting for  minutes already they have checked in twice to make sure we are okay you dont even get out of the car,,,
1.37953348685636e+18,3,nd moderna dose scheduled  vaccinessavelives vaccineswork,,,
1.38490693489837e+18,2,toolkit activated against indian vaccines covishield covaxin,,,
1.38146842966051e+18,3,only  of canada is fully vaccinated to save lives we need faster supply and faster deliver why not use motorcoaches as they do in europe and the usa as mobile vaccination clinics alberta britishcolumbia covid vaccines moderna janssen pfizer astrazeneca toursim,,,
1.37973988520929e+18,2,excess mortality  than the average  per  max min and covid deaths by exceso mortalidad excesiva defunciones worlds lockdown eccesso mortalit� decessi astrazeneca pfizer moderna quarantine coronavirus covid,,,
1.38404578746257e+18,2,just arrived at the vaccination venue  a basketball colliseum covidvaccine sinovac,,,
1.36204600718639e+18,2,the coronavirus pandemic continues to dominate the headlines for a long period of time it is not surprising as countries are struggling to deal with the coronavirus that originated in china more than a year ago moderna stocks finance investing,,,
1.37471194023737e+18,3,thank you first coronavirus pfizerbiontech vaccination for d today grateful,,,
1.38044378972726e+18,1,covid  russia says sputnikv shot less effective against south africa variant,,,
1.37585000942236e+18,3, countries using oxfordastrazeneca covidvaccine  benefits of the vaccination outrides the risk,,,
1.36702411535427e+18,2,hello  can you please add serotonin to the vaccine we all need it pfizervaccine pfizerbiontech seruminstitute bharatbiotech happyhormones serotonin,,,
1.37288851391867e+18,2,usa pressured brazil to not get sputnikv,,,
1.36624363397686e+18,2,iam pretty sure now vaccine works only when you click a pic getting it and upload same on net covaxin mondaythoughts,,,
1.38319872251588e+18,2, what i forgot to mention this feels like quarantine cant do much just sitting around advised to sleep amapapril    hkt coronavirusvaccine coronavaccination coronavaccine covidvaccination covidvaccination pfizerbiontech pfizervaccine pfizer,,,
1.38233022111069e+18,3,there are  wv with  pfizer amp moderna appointments available for    bridgeportfairmontmorgantownnutterfortphilippiwestoverbuckhannonglenvillegrantsvillehurricanesaint albanssouth charlestonbenwoodfollansbee ,,,
1.34358004448935e+18,3,dr mia taormina do infection prevention expert at villa got her vaccine wecanendthis wemakepeoplebetter healthcareheroes carenotcovid covid getvaccinated protectourhealthworkers covid coronavirus healthcareheroes covid covidvaccine pfizerbiontech,,,
1.36677792225056e+18,3,in the chair getting my moderna covid vaccine ive socially distanced for a decade but this is the right thing to do,,,
1.38489957223382e+18,2,carl louise alazaqui i cant believe you just said that moderna was the olive garden of vaccines on thems fightin words dude teamfunkycoldmoderna teamiamamodernagirl,,,
1.38017296634919e+18,2,yes they gave slovakia government a condition to approve it without a control from national regulator government fell due to sputnikv  and sukl started tests now russians are demanding to give the vaccine back because they are afraid of outcome,,,
1.38278870636555e+18,2,while canada is forced to stay at home home lockdown no family no business no school drug abuse violence unemployment no hope no life our government denies us the safe and available russia sputnik v vaccine covid mentalhealth jesus sputnikv,,,
1.35088561007302e+18,2,eu plans to purchase million more covid vaccines covidvaccines pfizer pfizerbiontech pfizercovidvaccine this is in addition to the purchase they have already made earlier this month,,,
1.36285594306769e+18,3,by next christmas a push to keep  trillion to help americans and keep them poor or kill as many as possible for herdimmunity pfizerbiontech is  effective and can vaccinate all americans what�s happening,,,
1.37294847937552e+18,2,india�s stelis biopharma to make  mn doses of sputnikv vaccine via business today,,,
1.36010850621755e+18,2,bharatbiotech bhopalvaccinetrial covaxin covidvaccineconsent bhopal hospitals serious breach of covaxin trial protocols could prove costly  the wire science,,,
1.33934602798853e+18,2, percent increase in existing and vaccine supply the vials already provided contain up to  extra doses per vial covid covidvaccine pfizerbiontech,,,
1.38304382287631e+18,3,merkel vaccinated today with oxfordastrazeneca covidde,,,
1.37003919667353e+18,3,pfizerbiontech covid vaccine offers more protection than earlier thought with effectiveness in preventing symptomatic disease reaching  according to realworld evidence published thursday by the pharmaceutical companies,,,
1.36746502178203e+18,2,ema starts rolling review of the sputnikv covid vaccine,,,
1.35914418157955e+18,2,how can anyone be okay with this how can anyone justify this how can anyone actually vote for this dunderheaded pm trudeaumustgo trudeaufailedcanada canpoli moderna,,,
1.38128235390175e+18,2,do you think we are still waiting for one to happen with numbers clocking past l for last two days sir sputnikv covid covidiots lockdownmaharashtra lockdown,,,
1.38129059713536e+18,3,its been working well for those who take it have it prescribed in early presentation preventing more than  of hospitalisations completely now im not a doctor but that seems to me to be as good as if not better than the efficacy of astrazenaca pfizer amp moderna,,,
1.36486945159042e+18,2,vietnam is in talks for  million doses of sputnikv from russia�,,,
1.38156984029337e+18,3,india clears russia�s sputnikv covidvaccine for use in india,,,
